UVW2            2005.75872635284        391.605        397.880       0.184892      0.0244370     0.00169465       0.199973      0.0292422        1.00000        1.08157       0.146230
UVW2            2005.85883378034        569.365        578.489       0.176524      0.0206100     0.00226254       0.197072      0.0257400        1.00000        1.11640       0.130612
UVW2            2005.96092139917        568.008        577.110       0.189914      0.0198730     0.00118506       0.224362      0.0236824        1.00000        1.18139       0.105555
UVW2            2006.26191901944        484.600        492.366       0.183559      0.0213834     0.00131576       0.195762      0.0248998        1.00000        1.06648       0.127194
UVW2            2006.49624916915        687.152        698.163       0.203703      0.0185685     0.00113970       0.247012      0.0221634        1.00000        1.21261      0.0897260
UVW2            2007.81385825832        900.203        29052.8       0.186089      0.0161049     0.00164344       0.214522      0.0195860        2.00000        1.15279      0.0913009
UVW2            2007.83168063498        1095.02        46529.5       0.165862      0.0134911     0.00115518       0.195998      0.0162147        1.00000        1.18169      0.0827286
UVW2            2008.75055308995        1290.41        17669.2       0.168333      0.0130948     0.00183396       0.191859      0.0161870        2.00000        1.13976      0.0843694
UVW2            2008.92044186116        330.252        5867.45       0.128993      0.0241082     0.00219326       0.148489      0.0312809        2.00000        1.15113       0.210661
UVW2            2009.16571147279        1809.87        23527.6       0.182387      0.0106728    0.000815497       0.233953      0.0128446        2.00000        1.28273      0.0549026
UVW2            2010.08630602392        1656.77        36017.4       0.125943     0.00962013    0.000949509       0.153041      0.0117482        2.00000        1.21516      0.0767652
UVW2            2010.16234041311        1381.20        12048.0       0.157510      0.0116378     0.00101978       0.193616      0.0141082        2.00000        1.22923      0.0728671
UVW2            2010.19972821583        1341.81        11489.4       0.171357      0.0120691    0.000828972       0.205451      0.0142186        2.00000        1.19896      0.0692069
UVW2            2010.24836669239        822.378        5120.92       0.178485      0.0158751    0.000995450       0.216590      0.0189594        2.00000        1.21349      0.0875358
UVW2            2010.25658997495        763.316        5913.43       0.172465      0.0163154     0.00105617       0.216261      0.0198292        2.00000        1.25394      0.0916911
UVW2            2011.06942298799        1689.01        1716.07       0.150141      0.0100792    0.000741715       0.174455      0.0117558        1.00000        1.16194      0.0673858
UVW2            2011.08410439923        842.065        12450.2       0.171841      0.0154429     0.00100041       0.227638      0.0190962        2.00000        1.32470      0.0838884
UVW2            2011.08645188128        480.083        487.776       0.175054      0.0207438     0.00109194       0.195897      0.0242668        2.00000        1.11907       0.123875
UVW2            2011.92656153265        83.9068        85.2514       0.168826      0.0481227    0.000884065       0.171646      0.0537008        2.00000        1.01670       0.312858
UVW2            2011.92659966170        77.7172        78.9626       0.212815      0.0603415     0.00241775       0.248457      0.0753117        2.00000        1.16748       0.303117
UVW2            2012.50055349421        712.138        18424.3       0.166509      0.0169481     0.00131638       0.200346      0.0206983        2.00000        1.20322       0.103313
UVW2            2012.50639908107        737.732        6134.40       0.189916      0.0175486     0.00129008       0.220062      0.0209125        2.00000        1.15873      0.0950301
UVW2            2014.13039317285        900.127        5397.18       0.176101      0.0150215    0.000930486       0.206460      0.0176500        2.00000        1.17240      0.0854889
UVW2            2014.99809289287        1684.10        133191.       0.172584      0.0109302    0.000985197       0.220548      0.0133202        2.00000        1.27791      0.0603960
UVW2            2016.50166053616        1605.16        166751.       0.173774      0.0115143     0.00134269       0.223169      0.0143366        2.00000        1.28425      0.0642412
UVW2            2017.24678571455        1315.04        29600.5       0.183580      0.0125920    0.000858630       0.237771      0.0152506        2.00000        1.29518      0.0641401
UVW2            2018.78479453352        1293.58        11847.1       0.159404      0.0122051     0.00115418       0.197234      0.0149480        2.00000        1.23732      0.0757881
UVW2            2019.12228846149        1168.15        21796.5       0.147895      0.0121604    0.000856898       0.205496      0.0153018        2.00000        1.38947      0.0744626
UVW2            2019.28425393144        1148.89        11807.2       0.195691      0.0138510    0.000845240       0.247553      0.0165466        2.00000        1.26502      0.0668406
UVW2            2019.45524545531        1361.84        97509.4       0.170660      0.0123196     0.00124402       0.218596      0.0152661        2.00000        1.28088      0.0698369
UVW2            2019.74995181224        1637.59        63011.3       0.154761      0.0108623     0.00132881       0.188641      0.0134089        2.00000        1.21892      0.0710814
UVW2            2019.78573270653        1218.54        17633.3       0.163769      0.0127297     0.00116148       0.202831      0.0155642        2.00000        1.23852      0.0767347
UVW2            2020.10869624743        1281.75        11713.9       0.180104      0.0127096    0.000926798       0.226082      0.0152950        2.00000        1.25528      0.0676527
UVW2            2020.27266126391        1168.56        11834.2       0.158700      0.0124823    0.000806498       0.210677      0.0153328        2.00000        1.32752      0.0727787
UVW2            2020.72663094862        1101.88        6321.65       0.180201      0.0142153     0.00146419       0.204194      0.0170644        2.00000        1.13314      0.0835696
UVW2            2020.95567265120        1157.73        17161.3       0.165396      0.0130066     0.00105289       0.187666      0.0153106        2.00000        1.13465      0.0815842
UVW2            2021.20111438957        624.539        11464.7       0.165670      0.0172947    0.000724844       0.208923      0.0206585        2.00000        1.26108      0.0988810
UVW2            2021.20928721128        518.448        526.756       0.158238      0.0186649    0.000768953       0.230101      0.0236943        2.00000        1.45415       0.102973
UVW2            2022.73082911594        1341.80        22639.9       0.172762      0.0125561     0.00134458       0.202456      0.0151862        2.00000        1.17188      0.0750097
UVW2            2022.81349176758        1459.47        63695.3       0.168484      0.0117049     0.00108893       0.210166      0.0142576        2.00000        1.24739      0.0678400
